account_id,account_age_days,credit_limit,home_country,risk_score,is_high_risk,avg_txn_amount,avg_monthly_txns,has_2fa,account_type,total_transactions,total_amount,avg_amount,max_amount,fraud_count,fraud_amount,pct_foreign,avg_velocity,unique_countries,unique_categories,avg_ip_risk,fraud_rate,is_fraudster
ACC0017192,2827,3300.74,US,10.1,0,87.14,49.8,1,business,59.0,11679.74,197.96,1586.26,1.0,1586.26,0.31,1.08,8.0,14.0,21.42,0.016949,1.0
ACC0017193,3589,3511.13,US,44.2,0,113.82,17.6,1,premium,16.0,1715.14,107.2,281.76,0.0,0.0,0.31,0.88,6.0,8.0,25.01,0.0,0.0
ACC0017194,2419,1319.54,US,21.6,0,103.24,18.3,0,business,13.0,2451.1,188.55,945.5,0.0,0.0,0.23,0.92,3.0,8.0,18.39,0.0,0.0
ACC0017195,3037,4712.04,US,31.0,0,90.28,59.1,1,personal,44.0,8181.38,185.94,1846.8,3.0,656.56,0.25,1.02,10.0,13.0,19.0,0.068182,1.0
ACC0017196,2380,4596.48,US,8.7,0,48.52,56.2,0,business,37.0,7692.3,207.9,1903.98,2.0,3036.59,0.16,1.3,5.0,12.0,21.81,0.054054,1.0
ACC0017197,2414,1632.68,US,6.1,0,54.13,9.2,0,personal,5.0,353.01,70.6,121.85,0.0,0.0,0.0,2.0,1.0,4.0,15.32,0.0,0.0
ACC0017198,1575,32575.74,US,25.1,0,51.82,43.7,0,personal,32.0,5018.04,156.81,710.29,0.0,0.0,0.44,0.94,9.0,13.0,25.25,0.0,0.0
ACC0017199,251,7669.43,US,25.8,0,73.09,27.2,0,business,22.0,6633.13,301.51,994.37,1.0,129.05,0.23,1.14,4.0,12.0,24.59,0.045455,1.0
ACC0017200,1515,2509.01,US,7.1,0,63.09,16.6,1,personal,18.0,1891.47,105.08,418.53,0.0,0.0,0.22,0.72,4.0,10.0,16.03,0.0,0.0
ACC0017201,3160,25421.58,US,20.6,0,52.87,11.6,0,personal,7.0,1811.16,258.74,995.53,0.0,0.0,0.14,0.86,2.0,6.0,14.01,0.0,0.0
ACC0017202,1971,3304.9,US,52.6,0,47.2,17.3,0,business,21.0,3695.75,175.99,582.39,0.0,0.0,0.38,0.76,6.0,9.0,20.3,0.0,0.0
ACC0017203,2788,9549.76,US,45.7,0,166.34,73.1,0,personal,61.0,9351.84,153.31,1054.24,0.0,0.0,0.3,1.13,9.0,14.0,21.87,0.0,0.0
ACC0017204,213,5271.69,US,34.6,0,114.91,18.1,1,personal,14.0,1350.92,96.49,222.87,0.0,0.0,0.36,0.93,6.0,7.0,22.24,0.0,0.0
ACC0017205,758,3396.81,US,14.6,0,69.74,103.0,1,personal,72.0,10566.2,146.75,1100.77,0.0,0.0,0.21,1.1,7.0,13.0,17.18,0.0,0.0
ACC0017206,1112,3753.51,US,11.3,0,25.34,15.9,0,business,12.0,2740.76,228.4,1087.58,0.0,0.0,0.5,1.33,6.0,7.0,19.31,0.0,0.0
ACC0017207,1330,15511.26,US,14.0,0,53.24,24.7,0,personal,20.0,3044.04,152.2,1243.61,1.0,99.81,0.3,1.15,5.0,9.0,26.7,0.05,1.0
ACC0017208,3606,9906.87,US,15.9,0,31.98,16.5,1,business,8.0,869.34,108.67,373.16,0.0,0.0,0.38,1.0,4.0,6.0,18.35,0.0,0.0
ACC0017209,1702,4456.31,US,30.7,0,74.97,45.7,1,personal,33.0,6636.87,201.12,911.83,1.0,911.83,0.39,1.33,5.0,12.0,23.39,0.030303,1.0
ACC0017210,2427,953.12,US,8.1,0,73.57,19.9,0,business,12.0,1910.05,159.17,439.04,0.0,0.0,0.33,1.83,5.0,9.0,22.92,0.0,0.0
ACC0017211,2362,6270.07,US,42.8,0,75.12,27.2,1,personal,26.0,7779.83,299.22,1988.31,1.0,1988.31,0.23,1.5,5.0,11.0,23.6,0.038462,1.0
ACC0017212,1546,1813.15,US,5.2,0,48.64,31.4,1,premium,22.0,3694.72,167.94,1146.95,0.0,0.0,0.27,1.09,5.0,10.0,23.25,0.0,0.0
ACC0017213,3528,7561.87,US,56.0,0,162.53,14.9,0,business,14.0,1334.19,95.3,350.77,0.0,0.0,0.21,0.43,4.0,9.0,19.01,0.0,0.0
ACC0017214,834,2775.97,US,20.4,0,85.39,12.1,0,premium,8.0,1688.68,211.08,431.63,0.0,0.0,0.38,0.88,3.0,6.0,18.15,0.0,0.0
ACC0017215,155,3018.33,US,13.2,0,59.63,8.7,1,personal,5.0,283.51,56.7,91.42,0.0,0.0,0.2,1.6,2.0,5.0,16.58,0.0,0.0
ACC0017216,2727,2949.92,US,55.7,0,52.76,9.0,0,personal,11.0,1362.77,123.89,231.11,0.0,0.0,0.36,1.18,4.0,6.0,29.69,0.0,0.0
ACC0017217,2396,11119.01,US,17.1,0,61.7,40.4,1,business,33.0,6962.88,211.0,1021.33,0.0,0.0,0.42,1.06,8.0,12.0,22.59,0.0,0.0
ACC0017218,972,1196.3,US,18.6,0,155.81,9.1,1,personal,5.0,1506.21,301.24,497.09,1.0,188.75,0.6,2.2,3.0,4.0,32.84,0.2,1.0
ACC0017219,3172,8868.04,US,10.5,0,36.32,52.3,0,personal,45.0,8333.1,185.18,1161.75,0.0,0.0,0.24,1.22,8.0,13.0,19.24,0.0,0.0
ACC0017220,617,6462.95,US,18.1,0,68.26,15.1,0,business,13.0,2373.97,182.61,1032.8,0.0,0.0,0.38,1.31,5.0,6.0,17.76,0.0,0.0
ACC0017221,938,4637.32,US,23.7,0,43.13,18.1,1,business,16.0,2876.64,179.79,1096.05,0.0,0.0,0.38,1.0,6.0,8.0,25.41,0.0,0.0
ACC0017222,589,3434.28,US,12.4,0,101.0,18.4,1,personal,14.0,3355.54,239.68,1029.94,0.0,0.0,0.14,0.79,2.0,10.0,19.84,0.0,0.0
ACC0017223,704,7253.11,US,4.5,0,125.78,29.1,1,personal,27.0,5912.65,218.99,1738.81,1.0,414.97,0.26,1.0,6.0,12.0,22.57,0.037037,1.0
ACC0017224,2669,3456.4,US,11.4,0,113.08,6.4,1,personal,5.0,524.88,104.98,233.32,0.0,0.0,0.2,0.0,2.0,3.0,20.14,0.0,0.0
ACC0017225,2576,3431.47,US,11.2,0,137.91,24.4,1,business,16.0,4980.81,311.3,1868.46,0.0,0.0,0.31,1.12,5.0,10.0,24.56,0.0,0.0
ACC0017226,2356,5171.94,US,23.6,0,82.87,16.9,0,personal,12.0,1415.98,118.0,553.12,0.0,0.0,0.58,2.0,6.0,6.0,27.59,0.0,0.0
ACC0017227,3145,19453.93,US,28.0,0,76.31,2.8,0,personal,2.0,400.51,200.26,294.31,0.0,0.0,0.5,1.5,2.0,2.0,29.9,0.0,0.0
ACC0017228,282,1465.14,US,13.3,0,56.59,23.2,1,premium,22.0,3311.81,150.54,857.93,0.0,0.0,0.23,0.91,3.0,10.0,23.75,0.0,0.0
ACC0017229,2275,7336.11,US,4.7,0,31.64,29.0,1,personal,25.0,5147.54,205.9,652.31,0.0,0.0,0.24,0.84,6.0,10.0,22.21,0.0,0.0
ACC0017230,446,4383.34,US,11.3,0,61.94,14.9,1,personal,11.0,2146.88,195.17,611.5,0.0,0.0,0.27,1.55,4.0,8.0,12.69,0.0,0.0
ACC0017231,3489,4119.65,US,14.6,0,43.21,13.4,1,personal,8.0,2006.36,250.79,1294.11,0.0,0.0,0.0,1.12,1.0,5.0,6.86,0.0,0.0
ACC0017232,2324,1448.7,US,16.4,0,110.65,14.3,0,personal,8.0,2116.07,264.51,1093.05,0.0,0.0,0.25,1.5,3.0,5.0,17.38,0.0,0.0
ACC0017233,2780,1206.37,US,30.3,0,23.55,8.2,1,business,3.0,649.42,216.47,419.84,0.0,0.0,0.33,3.0,2.0,3.0,21.97,0.0,0.0
ACC0017234,2097,6450.71,US,12.0,0,170.88,54.8,1,personal,26.0,2945.8,113.3,388.56,0.0,0.0,0.15,0.96,5.0,10.0,17.9,0.0,0.0
ACC0017235,1418,1780.28,US,19.9,0,24.75,45.1,0,business,46.0,13161.1,286.11,3722.83,2.0,6055.75,0.3,1.04,9.0,11.0,21.05,0.043478,1.0
ACC0017236,2513,11082.21,US,27.6,0,107.12,9.0,1,personal,6.0,1352.55,225.43,601.83,0.0,0.0,0.17,0.5,2.0,6.0,21.7,0.0,0.0
ACC0017237,3055,2180.51,US,8.9,0,34.49,38.9,0,business,40.0,7059.89,176.5,990.78,0.0,0.0,0.38,1.05,9.0,10.0,22.33,0.0,0.0
ACC0017238,674,7637.16,US,10.7,0,38.54,57.7,0,personal,42.0,6104.91,145.35,907.46,0.0,0.0,0.21,0.86,7.0,11.0,18.82,0.0,0.0
ACC0017239,3186,3100.0,US,1.5,0,72.68,43.5,0,personal,32.0,10805.22,337.66,3375.59,1.0,3375.59,0.34,1.06,6.0,12.0,21.98,0.03125,1.0
ACC0017240,2660,2983.34,US,9.2,0,81.17,15.8,1,business,17.0,2138.14,125.77,670.52,0.0,0.0,0.18,0.71,4.0,9.0,23.85,0.0,0.0
ACC0017241,340,2365.91,US,32.7,0,82.57,66.3,0,personal,56.0,10306.7,184.05,1593.68,1.0,867.58,0.27,1.25,11.0,14.0,22.76,0.017857,1.0
ACC0017242,3418,6970.58,US,24.5,0,28.26,23.8,1,personal,25.0,6562.13,262.49,1505.97,1.0,191.06,0.12,0.96,4.0,11.0,20.07,0.04,1.0
ACC0017243,682,8712.01,US,14.1,0,96.85,40.1,1,personal,38.0,6058.55,159.44,739.68,0.0,0.0,0.32,0.87,7.0,11.0,21.04,0.0,0.0
ACC0017244,2205,3818.35,US,17.6,0,125.32,46.4,1,business,46.0,7975.45,173.38,678.67,0.0,0.0,0.22,1.04,7.0,14.0,21.0,0.0,0.0
ACC0017245,499,7886.95,US,13.5,0,52.01,12.0,1,personal,9.0,2359.89,262.21,1508.56,0.0,0.0,0.44,1.11,5.0,7.0,24.0,0.0,0.0
ACC0017246,739,4964.59,US,19.4,0,72.2,12.5,1,premium,8.0,1902.64,237.83,715.99,0.0,0.0,0.25,1.25,2.0,6.0,27.08,0.0,0.0
ACC0017247,2357,1690.23,US,32.0,0,99.15,26.9,1,personal,19.0,7090.26,373.17,2019.14,2.0,1769.52,0.47,1.32,8.0,11.0,22.61,0.105263,1.0
ACC0017248,2489,6653.02,US,28.6,0,31.83,60.4,1,personal,41.0,5996.31,146.25,967.58,1.0,77.42,0.17,1.15,7.0,13.0,21.52,0.02439,1.0
ACC0017249,2516,3864.43,US,30.0,0,112.64,15.2,1,personal,12.0,1253.98,104.5,339.6,0.0,0.0,0.67,1.0,6.0,8.0,23.42,0.0,0.0
ACC0017250,1271,607.02,US,40.7,0,42.74,71.8,1,business,53.0,11615.09,219.15,1568.67,0.0,0.0,0.25,1.09,10.0,13.0,20.25,0.0,0.0
ACC0017251,2999,3595.3,US,40.0,0,34.28,15.6,1,personal,10.0,1042.55,104.26,249.79,0.0,0.0,0.2,0.7,3.0,6.0,14.87,0.0,0.0
ACC0017252,208,1268.0,US,22.4,0,57.76,26.5,0,business,17.0,2079.08,122.3,357.29,0.0,0.0,0.47,1.18,6.0,10.0,27.7,0.0,0.0
ACC0017253,3122,1834.94,US,11.2,0,90.49,49.9,0,premium,34.0,10376.37,305.19,5253.0,0.0,0.0,0.41,0.76,9.0,12.0,23.31,0.0,0.0
ACC0017254,1124,4027.25,US,27.9,0,62.97,17.9,0,personal,9.0,1183.31,131.48,466.23,0.0,0.0,0.33,0.78,4.0,6.0,15.98,0.0,0.0
ACC0017255,2276,4627.74,US,29.8,0,282.86,19.8,1,business,16.0,1506.83,94.18,370.48,0.0,0.0,0.19,1.31,4.0,7.0,16.81,0.0,0.0
ACC0017256,3308,2519.86,US,7.7,0,108.87,33.8,0,personal,16.0,4087.07,255.44,1208.65,0.0,0.0,0.19,0.75,4.0,10.0,13.02,0.0,0.0
ACC0017257,954,7493.87,US,12.7,0,62.69,6.0,0,personal,4.0,366.12,91.53,190.48,0.0,0.0,0.25,1.5,2.0,4.0,12.75,0.0,0.0
ACC0017258,1518,4484.5,US,34.3,0,84.09,20.6,1,personal,14.0,3392.81,242.34,1603.13,0.0,0.0,0.36,1.36,5.0,10.0,20.27,0.0,0.0
ACC0017259,3028,3501.05,US,28.1,0,37.01,62.2,1,personal,48.0,9281.41,193.36,1509.25,0.0,0.0,0.31,0.88,9.0,14.0,20.24,0.0,0.0
ACC0017260,3160,5088.43,US,1.5,0,119.59,16.6,0,business,8.0,3206.69,400.84,2125.8,0.0,0.0,0.62,0.88,5.0,7.0,29.38,0.0,0.0
ACC0017261,881,12887.94,US,17.8,0,25.38,8.9,0,personal,6.0,482.57,80.43,191.27,0.0,0.0,0.33,1.33,2.0,6.0,26.5,0.0,0.0
ACC0017262,1871,879.85,US,31.2,0,45.49,29.8,1,personal,32.0,7420.06,231.88,1554.29,0.0,0.0,0.38,1.06,10.0,11.0,19.98,0.0,0.0
ACC0017263,1236,13899.65,US,9.9,0,32.33,16.2,1,business,14.0,4688.41,334.89,2489.93,0.0,0.0,0.21,1.07,4.0,9.0,18.81,0.0,0.0
ACC0017264,1901,3000.96,US,7.5,0,74.69,28.6,1,personal,25.0,2559.72,102.39,824.35,0.0,0.0,0.16,1.04,5.0,9.0,18.5,0.0,0.0
ACC0017265,1402,2635.59,US,16.9,0,100.19,5.6,1,personal,6.0,1799.86,299.98,1146.12,0.0,0.0,0.0,1.17,1.0,6.0,16.82,0.0,0.0
ACC0017266,48,3562.65,US,22.7,0,77.03,19.1,0,premium,19.0,2612.02,137.47,487.37,2.0,332.96,0.32,1.42,6.0,7.0,25.09,0.105263,1.0
ACC0017267,3376,2417.86,US,32.2,0,38.11,18.6,0,premium,8.0,4542.24,567.78,2128.44,0.0,0.0,0.12,1.0,2.0,6.0,13.55,0.0,0.0
ACC0017268,2336,2138.16,US,23.3,0,115.57,35.5,1,personal,27.0,5065.78,187.62,1027.5,2.0,1191.06,0.33,1.19,7.0,10.0,26.7,0.074074,1.0
ACC0017269,1701,9676.55,US,37.9,0,55.0,37.2,0,personal,18.0,3466.0,192.56,719.46,1.0,241.21,0.33,1.61,4.0,9.0,19.56,0.055556,1.0
ACC0017270,420,5584.49,US,4.2,0,110.39,14.0,1,business,11.0,1239.3,112.66,255.88,0.0,0.0,0.36,0.64,3.0,8.0,25.98,0.0,0.0
ACC0017271,287,1059.81,US,32.1,0,44.97,6.9,1,personal,8.0,1824.34,228.04,734.01,0.0,0.0,0.75,1.12,6.0,8.0,26.59,0.0,0.0
ACC0017272,1763,8427.78,US,11.1,0,111.3,26.2,1,personal,16.0,1575.94,98.5,322.72,0.0,0.0,0.31,1.06,4.0,8.0,27.21,0.0,0.0
ACC0017273,2379,7500.72,US,28.6,0,48.35,16.3,0,business,18.0,4419.39,245.52,1894.07,0.0,0.0,0.28,0.72,5.0,10.0,20.54,0.0,0.0
ACC0017274,972,1498.66,US,34.1,0,48.75,29.8,1,premium,31.0,5003.91,161.42,1347.49,1.0,367.42,0.19,1.06,7.0,11.0,18.35,0.032258,1.0
ACC0017275,2724,5677.16,US,14.9,0,16.04,17.1,1,business,15.0,1839.02,122.6,572.91,0.0,0.0,0.2,0.6,4.0,7.0,19.81,0.0,0.0
ACC0017276,1450,8073.7,US,32.7,0,212.62,17.1,1,personal,15.0,2269.31,151.29,939.56,0.0,0.0,0.27,1.07,4.0,10.0,28.65,0.0,0.0
ACC0017277,70,1361.8,US,30.0,0,26.13,29.7,1,personal,31.0,9709.72,313.22,2307.53,2.0,3915.04,0.26,0.94,5.0,12.0,21.43,0.064516,1.0
ACC0017278,1974,6174.78,US,31.1,0,213.32,5.9,1,personal,5.0,1054.67,210.93,921.4,1.0,921.4,0.4,0.6,3.0,4.0,31.82,0.2,1.0
ACC0017279,685,2863.85,US,49.6,0,92.41,20.1,0,personal,13.0,1970.17,151.55,466.54,1.0,255.14,0.15,1.31,3.0,9.0,23.74,0.076923,1.0
ACC0017280,82,7583.67,US,8.9,0,89.82,26.6,0,personal,19.0,3341.97,175.89,672.35,1.0,52.82,0.21,1.05,3.0,9.0,18.98,0.052632,1.0
ACC0017281,501,2328.74,US,21.0,0,27.0,9.3,1,personal,5.0,763.55,152.71,482.95,0.0,0.0,0.0,0.2,1.0,5.0,8.98,0.0,0.0
ACC0017282,1060,11313.98,US,46.3,0,34.5,7.1,0,personal,5.0,577.9,115.58,260.35,0.0,0.0,0.0,0.8,1.0,5.0,17.26,0.0,0.0
ACC0017283,1893,4044.74,US,43.8,0,74.44,11.4,0,premium,7.0,1433.15,204.74,479.55,1.0,479.55,0.29,1.57,3.0,6.0,22.11,0.142857,1.0
ACC0017284,3612,3005.16,US,15.9,0,47.19,18.8,1,business,11.0,2871.93,261.08,1804.73,0.0,0.0,0.36,1.09,3.0,8.0,21.15,0.0,0.0
ACC0017285,820,2757.24,US,21.0,0,39.6,33.0,0,personal,28.0,6185.47,220.91,1164.36,2.0,227.11,0.25,1.07,8.0,11.0,23.54,0.071429,1.0
ACC0017286,237,9889.36,US,23.9,0,74.16,14.3,0,personal,11.0,1541.36,140.12,433.57,0.0,0.0,0.36,0.64,4.0,8.0,14.76,0.0,0.0
ACC0017287,722,2755.82,US,18.8,0,67.7,38.7,1,business,32.0,5913.17,184.79,1614.74,0.0,0.0,0.31,0.91,6.0,10.0,22.2,0.0,0.0
ACC0017288,1186,11479.94,US,43.2,0,119.18,13.9,0,personal,7.0,1403.32,200.47,616.71,0.0,0.0,0.29,0.86,3.0,6.0,18.73,0.0,0.0
ACC0017289,772,5829.79,US,15.8,0,16.02,10.1,1,business,9.0,1895.35,210.59,932.34,0.0,0.0,0.11,0.89,2.0,5.0,14.94,0.0,0.0
ACC0017290,1193,1622.16,US,45.2,0,41.05,13.1,0,personal,11.0,1244.83,113.17,299.17,0.0,0.0,0.36,1.36,4.0,7.0,23.65,0.0,0.0
ACC0017291,3537,5017.98,US,23.6,0,26.93,11.7,0,personal,12.0,1818.35,151.53,687.78,0.0,0.0,0.25,1.25,3.0,8.0,23.56,0.0,0.0
ACC0017292,1403,5102.51,US,8.3,0,88.53,38.0,1,business,30.0,6268.1,208.94,1758.5,1.0,1758.5,0.3,1.07,8.0,10.0,19.82,0.033333,1.0
ACC0017293,2327,1580.47,US,3.1,0,42.15,18.7,1,personal,11.0,3156.91,286.99,638.09,0.0,0.0,0.36,1.09,5.0,7.0,23.11,0.0,0.0
ACC0017294,2508,4947.44,US,7.4,0,41.86,50.6,1,personal,43.0,9962.21,231.68,1148.57,0.0,0.0,0.23,0.95,9.0,13.0,23.14,0.0,0.0
ACC0017295,501,7583.61,US,25.0,0,191.21,15.7,1,personal,18.0,3547.45,197.08,832.11,0.0,0.0,0.28,1.11,5.0,8.0,25.57,0.0,0.0
ACC0017296,926,12118.91,US,8.8,0,44.68,26.0,1,personal,15.0,2881.39,192.09,763.23,0.0,0.0,0.33,1.07,6.0,8.0,28.49,0.0,0.0
ACC0017297,1534,11701.45,US,24.0,0,62.51,14.7,1,business,9.0,1529.02,169.89,446.17,0.0,0.0,0.22,1.0,3.0,7.0,21.59,0.0,0.0
ACC0017298,1696,33230.6,US,29.5,0,89.13,34.2,1,business,18.0,2482.17,137.9,696.03,0.0,0.0,0.39,0.83,6.0,8.0,21.74,0.0,0.0
ACC0017299,77,4917.07,US,37.9,0,27.46,86.0,1,personal,65.0,13330.6,205.09,2502.38,1.0,2502.38,0.25,1.11,9.0,12.0,20.5,0.015385,1.0
ACC0017300,2364,7654.44,US,4.2,0,176.25,10.8,0,personal,11.0,1672.5,152.05,575.41,0.0,0.0,0.18,1.27,3.0,8.0,22.17,0.0,0.0
ACC0017301,1118,3026.05,US,18.9,0,60.35,50.0,1,personal,36.0,7059.71,196.1,1064.77,0.0,0.0,0.44,1.14,9.0,11.0,23.78,0.0,0.0
ACC0017302,1196,22189.7,US,21.0,0,53.19,20.4,1,business,17.0,1501.96,88.35,278.15,0.0,0.0,0.41,0.82,6.0,9.0,29.93,0.0,0.0
ACC0017303,2212,2409.69,US,23.4,0,113.62,37.2,1,personal,31.0,6335.77,204.38,1585.78,0.0,0.0,0.23,1.39,7.0,10.0,18.49,0.0,0.0
ACC0017304,3464,21405.2,US,26.7,0,80.32,10.1,0,personal,7.0,941.52,134.5,338.35,0.0,0.0,0.14,1.0,2.0,6.0,18.7,0.0,0.0
ACC0017305,3161,19317.18,US,23.8,0,153.95,6.4,1,personal,1.0,100.7,100.7,100.7,0.0,0.0,0.0,1.0,1.0,1.0,9.8,0.0,0.0
ACC0017306,3576,2623.03,US,11.6,0,63.31,30.4,1,business,24.0,4246.27,176.93,727.4,0.0,0.0,0.33,0.96,5.0,10.0,16.15,0.0,0.0
ACC0017307,1526,11260.56,US,12.6,0,44.02,24.1,0,personal,15.0,1695.25,113.02,304.73,2.0,400.32,0.33,0.67,6.0,5.0,32.58,0.133333,1.0
ACC0017308,463,7082.52,US,29.6,0,110.95,4.4,1,business,5.0,773.37,154.67,573.06,0.0,0.0,0.0,1.2,1.0,4.0,12.1,0.0,0.0
ACC0017309,811,3534.8,US,31.0,0,44.38,5.0,1,personal,2.0,83.82,41.91,43.75,0.0,0.0,0.0,1.5,1.0,2.0,18.25,0.0,0.0
ACC0017310,1274,4408.78,US,5.1,0,101.53,48.9,0,personal,36.0,7038.92,195.53,1741.2,0.0,0.0,0.28,1.03,7.0,12.0,22.62,0.0,0.0
ACC0017311,1116,6077.7,US,18.9,0,33.42,30.0,0,premium,25.0,4257.87,170.31,1582.53,2.0,1666.16,0.04,1.16,2.0,11.0,22.76,0.08,1.0
ACC0017312,782,6558.46,US,4.9,0,53.52,9.8,0,business,10.0,1354.49,135.45,377.63,0.0,0.0,0.3,1.1,4.0,6.0,17.91,0.0,0.0
ACC0017313,576,16241.96,US,10.0,0,135.0,15.7,1,personal,16.0,2881.93,180.12,577.44,0.0,0.0,0.19,0.75,4.0,8.0,18.94,0.0,0.0
ACC0017314,706,7761.88,US,3.6,0,61.97,12.3,1,personal,11.0,2618.01,238.0,1239.89,0.0,0.0,0.27,0.91,3.0,7.0,19.01,0.0,0.0
ACC0017315,2412,2654.75,US,30.0,0,153.93,24.4,1,personal,21.0,3218.26,153.25,1074.85,0.0,0.0,0.33,1.1,7.0,11.0,17.92,0.0,0.0
ACC0017316,1807,8909.7,US,15.4,0,136.48,32.3,1,business,22.0,7577.99,344.45,2839.91,2.0,4517.22,0.32,1.09,6.0,9.0,24.8,0.090909,1.0
ACC0017317,165,1214.24,US,34.0,0,161.97,46.2,1,personal,25.0,2915.01,116.6,608.12,1.0,144.91,0.28,1.12,7.0,11.0,29.37,0.04,1.0
ACC0017318,2071,3607.36,US,19.3,0,42.41,23.6,1,personal,23.0,3010.8,130.9,653.72,0.0,0.0,0.35,1.09,7.0,10.0,27.58,0.0,0.0
ACC0017319,3079,3896.16,US,6.5,0,90.67,23.1,0,personal,14.0,2575.72,183.98,680.13,1.0,102.25,0.14,1.86,3.0,10.0,25.13,0.071429,1.0
ACC0017320,1570,8321.95,US,35.3,0,150.96,36.3,1,personal,21.0,1955.05,93.1,405.98,0.0,0.0,0.33,0.95,5.0,9.0,14.51,0.0,0.0
ACC0017321,1183,20264.85,US,23.7,0,131.6,16.6,0,personal,13.0,1953.98,150.31,325.82,1.0,117.5,0.38,1.31,6.0,7.0,25.02,0.076923,1.0
ACC0017322,1016,5849.76,US,35.0,0,107.87,10.3,1,personal,6.0,1367.25,227.88,494.65,0.0,0.0,0.17,0.67,2.0,4.0,7.27,0.0,0.0
ACC0017323,1403,3680.88,US,22.7,0,59.96,15.4,1,business,12.0,1333.91,111.16,314.66,0.0,0.0,0.25,0.83,4.0,8.0,17.8,0.0,0.0
ACC0017324,1038,2811.23,US,13.1,0,236.64,25.1,1,personal,16.0,2876.07,179.75,629.17,1.0,137.61,0.19,1.38,3.0,11.0,20.54,0.0625,1.0
ACC0017325,3375,9585.75,US,34.3,0,52.89,22.1,1,personal,20.0,2731.38,136.57,646.98,1.0,144.6,0.1,1.6,3.0,9.0,20.2,0.05,1.0
ACC0017326,3621,4205.43,US,9.9,0,77.72,119.4,0,personal,95.0,16415.09,172.79,1915.04,1.0,1915.04,0.22,1.08,8.0,13.0,20.93,0.010526,1.0
ACC0017327,1272,3286.04,US,11.9,0,33.24,11.8,0,personal,9.0,913.54,101.5,330.89,0.0,0.0,0.44,0.56,4.0,7.0,24.53,0.0,0.0
ACC0017328,3373,10519.96,US,19.0,0,37.17,7.8,1,personal,6.0,1324.78,220.8,861.61,0.0,0.0,0.33,0.83,3.0,5.0,24.6,0.0,0.0
ACC0017329,3120,12524.23,US,14.2,0,115.18,41.3,1,personal,34.0,7272.42,213.89,2227.78,0.0,0.0,0.41,0.97,9.0,10.0,21.21,0.0,0.0
ACC0017330,304,2281.33,US,1.8,0,30.89,17.8,0,personal,18.0,1514.36,84.13,219.57,0.0,0.0,0.17,0.83,4.0,8.0,15.65,0.0,0.0
ACC0017331,1806,1484.35,US,5.5,0,79.84,9.3,1,personal,6.0,1576.49,262.75,794.18,0.0,0.0,0.33,0.17,3.0,5.0,17.03,0.0,0.0
ACC0017332,2406,4544.96,US,8.8,0,172.02,50.0,0,business,46.0,11661.46,253.51,2114.29,2.0,3379.6,0.24,1.3,8.0,12.0,22.3,0.043478,1.0
ACC0017333,1558,1973.99,US,14.8,0,25.22,10.2,0,personal,7.0,3582.88,511.84,3284.59,1.0,3284.59,0.43,1.43,4.0,4.0,30.59,0.142857,1.0
ACC0017334,1683,1769.33,US,28.4,0,46.82,16.9,0,personal,14.0,2262.82,161.63,316.82,0.0,0.0,0.21,0.71,4.0,8.0,20.24,0.0,0.0
ACC0017335,1818,2137.68,US,26.4,0,42.86,23.5,1,business,17.0,3406.7,200.39,1119.46,0.0,0.0,0.29,1.0,3.0,10.0,22.77,0.0,0.0
ACC0017336,2523,11352.84,US,17.2,0,92.99,22.9,1,personal,17.0,2319.93,136.47,459.51,0.0,0.0,0.41,1.12,7.0,9.0,22.34,0.0,0.0
ACC0017337,1093,8269.32,US,27.5,0,176.46,42.3,0,premium,43.0,6389.9,148.6,918.19,2.0,219.68,0.42,0.93,7.0,12.0,27.24,0.046512,1.0
ACC0017338,2190,35100.93,US,1.9,0,96.51,13.6,1,personal,7.0,966.53,138.08,261.4,0.0,0.0,0.43,1.86,3.0,5.0,31.13,0.0,0.0
ACC0017339,911,2940.78,US,23.0,0,60.23,27.7,1,premium,17.0,2162.04,127.18,437.88,0.0,0.0,0.47,1.0,6.0,9.0,23.86,0.0,0.0
ACC0017340,3249,14240.83,US,34.5,0,10.09,10.8,1,premium,9.0,667.58,74.18,157.61,0.0,0.0,0.0,1.22,1.0,5.0,14.3,0.0,0.0
ACC0017341,336,7294.28,US,6.8,0,53.9,37.1,1,personal,31.0,4197.68,135.41,673.8,0.0,0.0,0.39,1.1,10.0,10.0,23.23,0.0,0.0
ACC0017342,272,3149.16,US,13.7,0,58.77,43.7,1,personal,47.0,6713.52,142.84,843.51,0.0,0.0,0.45,1.0,10.0,12.0,26.37,0.0,0.0
ACC0017343,166,4370.62,US,6.9,0,42.69,40.9,0,personal,36.0,6066.3,168.51,1712.29,0.0,0.0,0.31,1.08,7.0,12.0,22.29,0.0,0.0
ACC0017344,1295,3137.21,US,10.4,0,113.49,14.0,1,premium,13.0,2268.9,174.53,895.68,0.0,0.0,0.23,1.08,4.0,8.0,26.0,0.0,0.0
ACC0017345,2224,6044.95,US,15.2,0,134.38,8.5,1,personal,6.0,1263.15,210.52,1021.46,0.0,0.0,0.17,0.83,2.0,4.0,15.27,0.0,0.0
ACC0017346,3597,10822.27,US,3.9,0,45.58,42.4,1,personal,38.0,8414.46,221.43,2885.62,1.0,199.5,0.32,1.0,8.0,10.0,20.92,0.026316,1.0
